Date,Article Sentiment,Impact Score
2014-05-04,0.0,70.947
2014-05-03,-0.034,72.112
2014-05-02,0.075,71.832
2014-05-01,0.005,71.25
2014-04-30,0.012,71.069
2014-04-29,0.018,71.0
2014-04-28,0.015,71.0
2014-04-27,0.021,71.105
2014-04-26,-0.005,71.37
2014-04-25,-0.078,71.373
2014-04-24,0.037,71.497
2014-04-23,0.016,72.831
2014-04-22,0.037,71.047
2014-04-21,0.02,71.088
2014-04-20,0.005,71.232
2014-04-19,0.026,71.288
2014-04-18,0.023,71.046
2014-04-17,0.049,72.0
2014-04-16,-0.033,71.229
2014-04-15,-0.011,71.242
2014-04-14,0.011,71.239
2014-04-13,0.0,71.13
2014-04-12,0.02,71.293
2014-04-11,-0.03,73.121
2014-04-10,0.01,71.676
2014-04-09,0.034,72.562
2014-04-08,0.009,71.431
2014-04-07,0.0,71.0
2014-04-06,0.01,71.087
2014-04-05,0.07,71.942
2014-04-04,0.097,72.484
2014-04-03,0.012,71.19
2014-04-02,0.029,71.115
2014-04-01,0.02,71.061
2014-03-31,0.023,71.0
2014-03-30,0.042,71.333
2014-03-29,0.015,71.258
2014-03-28,0.0,71.138
2014-03-27,0.009,71.055
2014-03-26,-0.01,71.763
2014-03-25,0.011,71.286
2014-03-24,0.0,71.076
2014-03-23,0.018,71.368
2014-03-22,0.021,71.542
2014-03-21,0.0,71.194
2014-03-20,0.0,74.03
2014-03-19,-0.011,71.67
2014-03-18,-0.012,71.894
2014-03-17,0.0,71.0
2014-03-16,-0.05,82.75
2014-03-15,0.0,71.0
2014-03-14,0.333,88.667
2014-03-13,1.0,80.0
2014-03-12,0.0,76.0
2014-03-11,0.0,76.667
2014-03-10,0.333,83.0
2014-03-08,0.375,85.125
2014-03-07,-0.5,82.0
2014-03-06,-0.333,74.0
2014-03-05,0.333,74.333
2014-03-04,-0.333,75.0
2014-03-03,0.0,74.0
2014-03-02,0.0,77.0
2014-03-01,0.125,79.125
2014-02-28,0.571,81.714
2014-02-27,0.143,71.429
2014-02-26,0.4,82.6
2014-02-25,-0.222,80.889
2014-02-24,-0.5,78.5
2014-02-23,-0.583,82.0
2014-02-22,-0.538,81.36
2014-02-21,0.053,80.974
2014-02-20,-0.097,73.923
2014-02-19,0.058,79.0
2014-02-18,-0.069,85.293
2014-02-17,-0.109,82.455
2014-02-16,-0.25,78.75
2014-02-15,0.375,78.875
2014-02-13,0.25,75.75
2014-02-12,-0.028,74.639
2014-02-11,-0.059,74.294
2014-02-10,1.0,71.0
2014-02-08,-1.0,71.0
2014-02-06,-0.5,74.5
2014-02-05,1.0,76.25
2014-02-04,0.412,73.882
2014-02-03,-0.014,71.743
2014-02-01,0.0,77.0
2014-01-31,0.0,82.0
2014-01-30,0.667,72.0
2014-01-29,0.222,78.0
2014-01-26,0.0,87.0
2014-01-25,-0.143,74.857
2014-01-24,0.0,87.0
2014-01-23,0.0,80.455
2014-01-22,0.0,78.0
2014-01-18,-0.5,76.5
2014-01-17,0.0,72.875
2014-01-16,0.053,71.842
2014-01-15,0.029,73.568
2014-01-14,0.1,75.571
2014-01-13,0.0,71.047
2014-01-12,0.024,71.155
2014-01-11,0.093,71.442
2014-01-10,-0.055,71.409
2014-01-09,0.289,74.868
2014-01-08,0.0,71.6
2014-01-07,0.034,71.414
2014-01-06,0.013,71.115
2014-01-05,0.0,71.927
2014-01-04,0.042,73.239
2014-01-03,0.148,76.407
2014-01-02,0.007,71.146
2014-01-01,-0.031,72.031
2013-12-31,0.0,72.036
2013-12-30,0.0,71.052
2013-12-29,0.049,71.098
2013-12-28,0.429,76.143
2013-12-27,0.078,71.644
2013-12-26,0.008,71.076
2013-12-25,0.357,75.786
2013-12-24,0.021,71.554
2013-12-23,0.016,71.048
2013-12-22,0.007,71.072
2013-12-21,0.008,71.093
2013-12-20,0.024,71.399
2013-12-19,-0.007,71.683
2013-12-18,0.0,71.083
2013-12-17,0.094,72.344
2013-12-16,-0.333,71.0
2013-12-15,0.0,71.0
2013-12-14,0.222,74.889
2013-12-13,0.115,73.385
2013-12-12,0.05,76.775
2013-12-11,0.182,73.227
2013-12-10,0.381,74.643
2013-12-09,-0.394,71.409
2013-12-08,0.0,71.8
2013-12-07,0.368,74.0
2013-12-06,0.0,71.526
2013-12-05,-0.05,74.05
2013-12-04,0.0,71.933
2013-12-03,0.227,73.273
2013-12-02,0.067,71.467
2013-12-01,0.063,71.5
2013-11-30,0.0,71.667
2013-11-29,0.063,71.625
2013-11-28,-0.138,73.862
2013-11-27,0.308,75.0
2013-11-26,-0.103,74.0
2013-11-25,0.154,74.308
2013-11-24,-0.125,73.125
2013-11-23,0.125,73.75
2013-11-22,0.136,74.318
2013-11-21,0.037,79.481
2013-11-20,0.263,73.842
2013-11-19,0.333,73.75
2013-11-18,0.0,72.75
2013-11-17,0.0,72.5
2013-11-16,-0.167,73.917
2013-11-15,0.179,77.154
2013-11-14,0.429,77.0
2013-11-13,0.097,76.125
2013-11-12,0.136,75.273
2013-11-11,-0.41,77.385
2013-11-10,-0.556,73.0
2013-11-09,-0.535,81.038
2013-11-08,0.188,77.816
2013-11-07,0.348,76.304
2013-11-06,0.16,78.04
2013-11-05,0.4,80.0
2013-11-04,0.0,79.5
2013-11-03,0.143,77.571
2013-11-02,0.235,77.184
2013-11-01,0.0,83.0
2013-10-31,0.091,82.818
2013-10-30,0.333,79.333
2013-10-29,0.118,78.412
2013-10-28,-1.0,78.0
2013-10-27,0.5,71.0
2013-10-26,0.333,76.25
2013-10-25,0.0,79.0
2013-10-24,-0.055,82.364
2013-10-23,-0.536,82.143
2013-10-22,0.0,75.6
2013-10-19,0.667,82.667
2013-10-18,1.0,81.667
2013-10-17,0.4,85.4
2013-10-16,0.0,90.333
2013-10-15,-0.4,76.6
2013-10-13,0.5,72.25
2013-10-12,0.756,72.533
2013-10-11,0.091,77.773
2013-10-10,0.538,79.722
2013-10-09,0.5,82.25
2013-10-08,-0.2,73.0
2013-10-07,0.667,71.333
2013-10-06,0.0,78.0
2013-10-05,0.083,76.417
2013-10-04,0.015,77.206
2013-10-03,0.286,73.571
2013-10-02,0.4,76.4
2013-10-01,0.25,81.25
2013-09-30,0.0,71.0
2013-09-29,-0.333,76.333
2013-09-28,1.0,71.0
2013-09-27,0.4,73.2
2013-09-26,0.188,75.813
2013-09-25,0.226,77.258
2013-09-24,-0.032,79.476
2013-09-23,-0.75,72.5
2013-09-22,-0.808,74.0
2013-09-21,-0.286,74.821
2013-09-20,0.333,75.429
2013-09-19,0.558,76.837
2013-09-18,0.778,75.444
2013-09-17,0.571,77.429
2013-09-16,0.0,74.333
2013-09-15,-0.6,76.8
2013-09-14,0.5,78.0
2013-09-13,-0.125,71.875
2013-09-12,0.303,75.818
2013-09-11,0.214,78.024
2013-09-10,0.045,77.703
2013-09-09,0.333,79.667
2013-09-08,-0.091,71.636
2013-09-07,0.308,74.385
2013-09-06,0.217,77.87
2013-09-05,0.051,78.692
2013-09-04,-0.333,89.667
2013-09-03,0.0,71.0
2013-09-02,0.0,71.0
2013-09-01,0.0,80.0
2013-08-31,0.5,76.833
2013-08-30,0.179,76.462
2013-08-29,0.304,79.652
2013-08-28,0.067,82.067
2013-08-27,-0.444,74.0
2013-08-26,0.4,77.8
2013-08-25,0.0,78.333
2013-08-24,0.243,81.838
2013-08-23,0.565,75.348
2013-08-22,0.143,78.143
2013-08-21,0.293,81.472
2013-08-20,0.367,83.234
2013-08-19,-0.857,64.571
2013-08-18,-0.143,64.143
2013-08-17,0.333,76.111
2013-08-16,-0.167,78.167
2013-08-15,0.417,77.083
2013-08-14,0.682,80.773
2013-08-13,0.385,86.462
2013-08-12,-0.75,72.5
2013-08-11,0.143,78.286
2013-08-10,0.633,77.461
2013-08-09,0.432,78.746
2013-08-08,0.282,80.3
2013-08-07,0.542,83.125
2013-08-06,0.0,83.517
2013-08-05,0.4,78.5
2013-08-04,0.4,75.4
2013-08-03,0.741,81.111
2013-08-02,0.429,83.429
2013-08-01,-0.438,82.563
2013-07-31,0.19,75.476
2013-07-30,-0.095,72.667
2013-07-29,0.0,89.0
2013-07-28,0.083,72.5
2013-07-27,0.2,77.6
2013-07-26,0.25,79.75
2013-07-25,0.778,79.519
2013-07-24,0.5,71.0
2013-07-23,1.0,87.0
2013-07-22,0.0,71.0
2013-07-21,0.5,77.0
2013-07-20,0.0,71.0
2013-07-19,0.375,73.125
2013-07-18,0.143,77.5
2013-07-17,0.167,71.0
2013-07-16,0.083,96.583
2013-07-15,0.0,71.0
2013-07-14,0.5,71.0
2013-07-13,0.2,80.8
2013-07-12,0.212,82.364
2013-07-11,0.143,73.0
2013-07-10,0.143,79.786
2013-07-09,-0.286,79.857
2013-07-08,1.0,78.0
2013-07-07,-0.333,81.667
2013-07-06,0.47,77.444
2013-07-05,-0.5,77.0
2013-07-04,-0.039,76.029
2013-07-03,-0.152,78.485
2013-07-02,0.106,77.167
2013-07-01,0.0,77.0
2013-06-29,0.012,76.429
2013-06-28,-0.075,74.8
2013-06-27,1.0,71.0
2013-06-26,0.5,82.25
2013-06-25,-0.738,71.952
2013-06-24,-0.762,71.714
2013-06-23,-0.308,71.962
2013-06-22,-0.256,72.0
2013-06-21,0.0,74.818
2013-06-20,0.25,71.0
2013-06-19,-0.167,69.833
2013-06-18,0.087,77.391
2013-06-17,0.4,73.2
2013-06-16,0.667,78.0
2013-06-15,0.527,77.651
2013-06-14,0.167,76.083
2013-06-13,-0.375,76.125
2013-06-12,0.148,74.185
2013-06-11,0.778,93.4
2013-06-10,-0.167,76.0
2013-06-09,1.0,78.5
2013-06-08,0.1,73.0
2013-06-07,0.385,84.385
2013-06-06,0.5,83.5
2013-06-05,-0.125,76.625
2013-06-03,0.333,71.333
2013-06-02,-0.222,71.0
2013-06-01,0.166,75.0
2013-05-31,0.25,79.0
2013-05-30,0.214,76.429
2013-05-29,0.278,77.889
2013-05-28,0.0,74.0
2013-05-26,0.667,85.0
2013-05-25,0.333,75.0
2013-05-24,0.0,71.0
2013-05-23,0.0,76.667
2013-05-22,0.25,75.0
2013-05-21,0.286,75.857
2013-05-20,0.2,78.6
2013-05-19,0.111,79.0
2013-05-18,0.138,76.345
2013-05-17,0.094,80.566
2013-05-16,0.393,84.071
2013-05-15,-0.015,80.667
2013-05-14,-0.125,80.875
2013-05-13,0.0,71.0
2013-05-12,1.0,77.0
2013-05-11,0.316,80.105
2013-05-10,0.525,79.38
2013-05-09,0.368,80.906
2013-05-08,-0.04,79.52
2013-05-07,-0.074,82.889
2013-05-06,0.389,77.0
2013-05-05,1.0,71.0
2013-05-04,-0.167,78.833
2013-05-03,0.0,74.167
2013-05-02,0.842,71.895
2013-05-01,0.341,77.683
2013-04-30,-0.429,76.357
2013-04-29,0.0,71.0
2013-04-27,0.667,73.0
2013-04-26,0.0,72.25
2013-04-25,0.111,80.333
2013-04-24,0.036,76.5
2013-04-23,-0.429,74.286
2013-04-22,0.0,72.714
2013-04-21,0.0,81.125
2013-04-20,-0.333,72.667
2013-04-19,-0.2,78.0
2013-04-18,0.111,75.444
2013-04-17,0.071,75.0
2013-04-16,-0.5,79.5
2013-04-15,0.8,76.0
2013-04-14,0.0,72.333
2013-04-13,0.2,75.25
2013-04-12,-0.12,85.3
2013-04-11,-0.105,87.789
2013-04-10,-0.211,76.211
2013-04-09,0.182,73.273
2013-04-08,0.667,67.333
2013-04-07,0.133,72.0
2013-04-06,0.167,74.25
2013-04-05,0.854,75.125
2013-04-04,-0.105,79.667
2013-04-03,0.727,84.727
2013-04-02,-0.167,74.833
2013-04-01,0.0,71.0
2013-03-31,0.875,74.0
2013-03-30,0.0,79.0
2013-03-29,-0.278,76.167
2013-03-28,-0.25,71.75
2013-03-27,0.364,77.818
2013-03-26,-0.5,76.75
2013-03-25,0.0,71.429
2013-03-24,-0.143,71.429
2013-03-23,0.07,75.217
2013-03-22,0.333,75.4
2013-03-21,0.708,80.25
2013-03-20,0.4,73.8
2013-03-19,0.024,72.76
2013-03-18,0.333,80.0
2013-03-17,0.25,79.75
2013-03-16,-0.141,76.059
2013-03-15,-0.162,79.615
2013-03-14,0.125,73.875
2013-03-13,0.111,79.333
2013-03-12,-0.125,75.75
2013-03-11,-0.167,74.333
2013-03-10,0.0,75.0
2013-03-09,-0.333,75.667
2013-03-08,-0.04,77.08
2013-03-07,-0.091,76.545
2013-03-06,-0.03,73.688
2013-03-05,-0.182,75.473
2013-03-04,-0.093,75.587
2013-03-03,-0.187,76.125
2013-03-02,-0.218,75.238
2013-03-01,-0.264,78.627
2013-02-28,-0.33,82.437
2013-02-27,0.154,79.769
2013-02-26,0.14,79.421
2013-02-25,-0.111,71.667
2013-02-24,0.4,68.8
2013-02-23,-0.238,66.905
2013-02-22,0.7,74.7
2013-02-21,0.375,77.875
2013-02-20,-0.222,76.444
2013-02-19,-0.111,76.333
2013-02-18,0.333,73.833
2013-02-17,0.8,79.0
2013-02-16,0.37,76.667
2013-02-15,0.302,80.952
2013-02-14,0.284,78.614
2013-02-13,-0.067,78.967
2013-02-12,-0.391,75.0
2013-02-11,1.0,74.333
2013-02-10,-0.42,76.3
2013-02-09,-0.066,75.2
2013-02-08,0.0,77.0
2013-02-07,0.0,71.0
2013-02-06,-0.2,76.571
2013-02-05,-0.091,74.909
2013-02-04,0.0,78.0
2013-02-03,-0.111,81.0
2013-02-02,-0.4,76.7
2013-02-01,0.0,71.0
2013-01-31,-0.4,77.4
2013-01-30,0.0,77.833
2013-01-29,0.0,78.0
2013-01-28,0.0,73.833
2013-01-27,-0.2,71.0
2013-01-26,-0.259,71.889
2013-01-25,-0.32,71.92
2013-01-24,-0.645,71.291
2013-01-23,-0.245,71.712
2013-01-22,-0.156,72.219
2013-01-21,0.067,70.0
2013-01-20,0.167,71.714
2013-01-19,0.273,75.545
2013-01-18,0.22,74.097
2013-01-17,0.6,73.367
2013-01-16,-0.159,77.095
2013-01-15,-0.273,78.0
2013-01-14,0.0,76.5
2013-01-13,0.321,70.022
2013-01-12,0.053,82.133
2013-01-11,0.533,83.815
2013-01-10,0.125,88.688
2013-01-09,-0.217,73.167
2013-01-08,-0.2,71.0
2013-01-07,0.333,74.333
2013-01-06,-0.111,71.889
2013-01-05,0.188,81.25
2013-01-04,-0.333,74.778
2013-01-03,0.0,94.0
2013-01-02,-0.125,72.125
2013-01-01,-0.436,73.889
2012-12-31,-0.389,77.833
2012-12-30,-0.882,77.0
2012-12-29,0.4,76.333
2012-12-28,-0.47,74.115
2012-12-27,0.12,74.917
2012-12-26,0.143,74.571
2012-12-25,0.308,76.923
2012-12-24,0.222,76.444
2012-12-23,0.092,77.477
2012-12-22,0.265,77.744
2012-12-21,0.2,76.067
2012-12-20,-0.2,74.9
2012-12-19,-0.267,76.2
2012-12-18,-0.167,71.0
2012-12-17,0.333,74.444
2012-12-16,0.667,73.333
2012-12-15,0.813,79.6
2012-12-14,0.5,76.0
2012-12-13,-0.059,75.765
2012-12-12,-0.308,75.846
2012-12-11,0.044,78.533
2012-12-10,0.125,75.0
2012-12-09,0.047,75.8
2012-12-08,0.067,76.225
2012-12-07,-0.194,71.833
2012-12-06,-0.045,82.0
2012-12-05,-0.385,74.385
2012-12-04,0.083,77.125
2012-12-03,-0.2,76.0
2012-12-02,0.0,76.579
2012-12-01,-0.331,76.58
2012-11-30,-0.315,76.833
2012-11-29,-0.298,76.661
2012-11-28,0.042,76.833
2012-11-27,0.045,72.0
2012-11-26,0.0,74.375
2012-11-25,0.111,70.778
2012-11-24,0.318,74.0
2012-11-23,0.185,74.897
2012-11-22,0.602,78.153
2012-11-21,0.749,77.467
2012-11-20,-0.008,75.875
2012-11-19,1.0,71.0
2012-11-18,0.083,77.167
2012-11-17,0.0,75.345
2012-11-16,0.031,75.585
2012-11-15,0.143,76.667
2012-11-14,-0.188,72.063
2012-11-13,-0.741,76.463
2012-11-12,0.03,76.455
2012-11-11,-0.358,78.105
2012-11-10,-0.489,82.45
2012-11-09,-0.314,81.911
2012-11-08,0.222,75.889
2012-11-07,-0.571,80.286
2012-11-06,0.125,76.0
2012-11-05,-1.0,75.5
2012-11-04,-0.333,81.333
2012-11-03,-0.056,77.611
2012-11-02,-0.143,73.571
2012-11-01,0.294,75.588
2012-10-31,0.25,71.0
2012-10-30,0.333,75.0
2012-10-29,0.0,71.0
2012-10-28,0.286,74.143
2012-10-27,0.083,75.071
2012-10-26,-0.083,73.333
2012-10-25,0.214,76.143
2012-10-24,0.0,74.6
2012-10-23,-0.4,74.4
2012-10-22,0.0,76.0
2012-10-21,0.467,74.4
2012-10-20,0.333,75.615
2012-10-19,0.0,81.0
2012-10-18,-0.4,79.2
2012-10-17,0.333,80.167
2012-10-16,-0.125,74.875
2012-10-15,-0.333,72.0
2012-10-14,0.25,76.25
2012-10-13,0.25,76.15
2012-10-12,0.0,76.222
2012-10-11,0.123,76.383
2012-10-10,-0.143,80.143
2012-10-09,-0.4,74.6
2012-10-08,0.5,75.833
2012-10-07,-0.375,71.0
2012-10-06,-0.143,73.214
2012-10-05,-0.5,75.1
2012-10-04,-0.214,73.381
2012-10-03,-0.294,77.412
2012-10-02,-0.722,80.833
2012-10-01,0.333,75.333
2012-09-30,-0.688,75.771
2012-09-29,0.346,78.085
2012-09-28,0.385,74.538
2012-09-27,0.222,74.111
2012-09-26,0.143,75.51
2012-09-25,0.261,77.433
2012-09-24,0.056,77.667
2012-09-23,0.429,78.571
2012-09-22,-0.062,81.049
2012-09-21,0.147,80.123
2012-09-20,0.137,80.421
2012-09-19,0.048,78.048
2012-09-18,-0.333,80.024
2012-09-17,0.125,77.5
2012-09-16,0.5,71.0
2012-09-15,0.077,73.308
2012-09-14,0.0,75.0
2012-09-13,0.333,71.0
2012-09-12,0.433,74.667
2012-09-11,-0.139,79.525
2012-09-10,1.0,74.0
2012-09-09,0.167,67.5
2012-09-08,0.167,76.0
2012-09-07,-0.25,78.0
2012-09-06,-0.071,74.286
2012-09-05,0.0,74.889
2012-09-04,0.75,84.0
2012-09-03,0.0,86.0
2012-09-02,1.0,74.0
2012-09-01,0.167,81.333
2012-08-31,-0.3,87.4
2012-08-30,0.0,84.5
2012-08-29,-0.125,87.75
2012-08-28,-0.746,74.143
2012-08-27,-0.25,73.5
2012-08-26,-0.167,79.0
