Date,Article Sentiment,Impact Score
2014-05-28,0.253,80.636
2014-05-27,0.6,79.9
2014-05-26,0.6,76.6
2014-05-25,-0.167,78.667
2014-05-24,0.176,81.647
2014-05-23,-0.188,82.625
2014-05-22,0.222,82.556
2014-05-21,0.0,80.933
2014-05-20,-0.188,79.813
2014-05-19,0.333,75.0
2014-05-18,0.333,77.0
2014-05-17,0.294,79.647
2014-05-16,0.3,82.967
2014-05-15,0.0,78.923
2014-05-14,0.222,79.611
2014-05-13,0.132,81.263
2014-05-12,0.394,78.636
2014-05-11,0.2,79.4
2014-05-10,0.364,78.273
2014-05-09,0.304,78.786
2014-05-08,0.31,79.759
2014-05-07,0.31,77.414
2014-05-06,0.4,80.2
2014-05-04,0.667,74.0
2014-05-03,0.389,77.167
2014-05-02,0.347,80.25
2014-05-01,0.231,81.077
2014-04-30,0.24,80.04
2014-04-29,0.357,78.0
2014-04-28,-0.2,79.4
2014-04-27,-1.0,69.5
2014-04-26,-0.1,87.0
2014-04-25,0.273,84.091
2014-04-24,0.0,79.6
2014-04-23,0.026,79.0
2014-04-22,0.5,80.667
2014-04-21,1.0,75.0
2014-04-20,-0.2,76.0
2014-04-19,0.222,76.667
2014-04-18,-0.167,79.25
2014-04-17,0.556,84.111
2014-04-16,-0.333,76.333
2014-04-15,0.333,80.333
2014-04-14,0.5,78.5
2014-04-13,0.333,77.167
2014-04-12,-0.148,82.556
2014-04-11,0.25,80.167
2014-04-10,0.778,80.222
2014-04-09,0.549,78.951
2014-04-08,0.505,80.097
2014-04-07,0.5,73.0
2014-04-06,-0.5,80.0
2014-04-05,0.5,80.0
2014-04-04,-0.182,81.091
2014-04-03,0.308,79.923
2014-04-02,0.256,79.615
2014-04-01,0.0,83.5
2014-03-31,0.286,80.286
2014-03-30,0.25,79.5
2014-03-29,0.259,79.852
2014-03-28,0.386,81.302
2014-03-27,0.09,81.516
2014-03-26,0.283,80.962
2014-03-25,0.556,79.333
2014-03-24,0.333,76.222
2014-03-23,0.2,78.8
2014-03-22,0.424,78.955
2014-03-21,0.439,82.105
2014-03-20,0.21,80.0
2014-03-19,0.095,82.632
2014-03-18,0.583,77.0
2014-03-17,-0.2,77.4
2014-03-16,0.0,69.5
2014-03-15,0.429,78.929
2014-03-14,0.316,81.136
2014-03-13,0.115,81.0
2014-03-12,0.25,81.5
2014-03-11,0.636,82.455
2014-03-10,0.0,79.0
2014-03-09,0.0,77.0
2014-03-08,0.333,78.75
2014-03-07,0.25,77.75
2014-03-06,1.0,81.0
2014-03-05,0.75,76.0
2014-03-04,0.333,75.0
2014-03-03,0.0,68.0
2014-03-01,-0.5,85.5
2014-02-28,0.4,79.0
2014-02-27,0.5,76.0
2014-02-26,0.167,81.667
2014-02-25,0.444,79.0
2014-02-24,0.5,80.5
2014-02-23,0.125,77.0
2014-02-22,0.174,80.174
2014-02-21,0.246,82.579
2014-02-20,0.517,81.6
2014-02-19,0.236,80.19
2014-02-18,0.5,76.0
2014-02-17,0.0,68.0
2014-02-16,-0.25,77.0
2014-02-15,0.333,79.444
2014-02-14,0.212,78.624
2014-02-13,0.222,76.75
2014-02-12,0.143,76.571
2014-02-11,0.0,77.0
2014-02-10,0.333,76.0
2014-02-09,0.4,73.8
2014-02-08,0.648,78.5
2014-02-07,0.714,77.286
2014-02-06,0.4,79.0
2014-02-05,0.333,71.333
2014-02-04,0.5,76.0
2014-02-03,0.0,71.0
2014-02-02,0.333,77.0
2014-02-01,0.0,68.0
2014-01-31,-0.167,81.5
2014-01-30,0.0,87.429
2014-01-29,-0.5,78.5
2014-01-28,-0.5,70.5
2014-01-27,-0.875,75.25
2014-01-26,-0.667,74.111
2014-01-25,0.0,83.0
2014-01-24,0.125,77.75
2014-01-23,0.45,79.1
2014-01-22,-0.067,79.067
2014-01-21,0.0,75.75
2014-01-19,0.333,79.333
2014-01-18,0.433,77.5
2014-01-17,0.556,80.0
2014-01-16,0.54,81.095
2014-01-15,0.063,79.313
2014-01-14,0.261,84.826
2014-01-13,0.25,82.25
2014-01-12,-0.055,78.333
2014-01-11,0.108,82.824
2014-01-10,0.515,82.438
2014-01-09,0.686,83.029
2014-01-08,0.439,82.148
2014-01-07,0.317,81.282
2014-01-06,1.0,78.0
2014-01-05,0.583,77.25
2014-01-04,0.0,79.214
2014-01-03,-0.2,72.4
2014-01-01,-0.75,68.25
2013-12-31,0.656,82.375
2013-12-30,0.75,80.0
2013-12-29,0.25,83.0
2013-12-28,0.625,82.375
2013-12-27,0.467,80.267
2013-12-26,0.333,76.0
2013-12-25,0.0,82.0
2013-12-24,1.0,75.0
2013-12-23,-0.5,75.5
2013-12-22,0.5,77.5
2013-12-21,-0.75,80.0
2013-12-20,0.25,82.25
2013-12-19,0.25,78.375
2013-12-18,0.277,79.964
2013-12-17,0.25,80.333
2013-12-16,0.0,74.667
2013-12-15,0.333,76.333
2013-12-14,0.333,79.0
2013-12-13,0.157,79.824
2013-12-12,0.114,79.686
2013-12-11,-0.8,77.6
2013-12-10,0.5,83.0
2013-12-09,1.0,79.0
2013-12-08,0.0,84.0
2013-12-07,0.4,79.8
2013-12-06,0.4,72.8
2013-12-05,-0.083,81.5
2013-12-04,0.414,81.071
2013-12-03,0.478,80.435
2013-12-02,0.704,79.556
2013-12-01,0.267,78.0
2013-11-30,0.133,78.6
2013-11-29,0.0,79.333
2013-11-28,0.154,82.231
2013-11-27,0.111,79.889
2013-11-26,0.633,82.067
2013-11-25,0.0,84.0
2013-11-24,0.75,78.75
2013-11-23,0.375,80.563
2013-11-22,0.148,82.444
2013-11-21,0.058,81.385
2013-11-20,0.523,81.667
2013-11-19,0.684,80.969
2013-11-18,0.0,83.857
2013-11-17,0.231,78.077
2013-11-16,0.18,79.85
2013-11-15,0.0,78.594
2013-11-14,0.628,81.115
2013-11-13,0.316,81.211
2013-11-12,0.154,81.462
2013-11-11,0.0,80.455
2013-11-10,0.278,79.056
2013-11-09,0.111,78.91
2013-11-08,0.272,80.527
2013-11-07,0.667,82.333
2013-11-06,0.273,80.455
2013-11-05,0.5,80.5
2013-11-04,0.133,77.533
2013-11-03,0.038,75.538
2013-11-02,0.45,81.3
2013-11-01,0.474,79.579
2013-10-31,0.522,78.783
2013-10-30,0.514,80.667
2013-10-29,0.39,79.843
2013-10-28,0.25,78.1
2013-10-27,0.25,77.75
2013-10-26,0.167,80.5
2013-10-25,0.281,79.813
2013-10-24,0.706,78.882
2013-10-23,0.288,80.888
2013-10-22,0.031,79.719
2013-10-21,-0.033,79.033
2013-10-20,0.047,80.4
2013-10-19,0.051,80.39
2013-10-18,0.167,78.667
2013-10-17,0.222,80.333
2013-10-16,0.0,87.0
2013-10-15,-0.167,80.667
2013-10-14,0.333,82.25
2013-10-13,0.25,84.75
2013-10-12,-0.242,81.364
2013-10-11,0.077,84.077
2013-10-10,0.148,81.444
2013-10-09,-0.5,78.7
2013-10-08,0.083,69.417
2013-10-07,0.0,74.786
2013-10-06,0.2,75.4
2013-10-05,-0.083,76.083
2013-10-04,-0.083,77.75
2013-10-03,0.375,79.458
2013-10-02,0.132,81.491
2013-10-01,-0.077,83.154
2013-09-30,0.667,81.667
2013-09-29,0.0,81.667
2013-09-28,0.435,80.696
2013-09-27,0.426,78.319
2013-09-26,0.307,79.289
2013-09-25,0.286,79.667
2013-09-24,0.101,80.087
2013-09-23,-0.111,82.667
2013-09-22,0.0,81.667
2013-09-21,-0.045,81.318
2013-09-20,0.019,81.906
2013-09-19,0.046,81.775
2013-09-18,0.488,80.628
2013-09-17,0.381,82.619
2013-09-16,-0.25,79.5
2013-09-15,-0.333,80.667
2013-09-14,0.0,85.0
2013-09-13,0.0,81.286
2013-09-12,-0.095,83.238
2013-09-11,0.358,83.875
2013-09-10,-0.071,79.643
2013-09-09,1.0,81.333
2013-09-08,0.2,77.8
2013-09-07,0.462,80.846
2013-09-06,0.737,82.316
2013-09-05,-0.196,82.217
2013-09-04,-0.107,80.733
2013-09-03,0.364,80.455
2013-09-02,0.545,79.545
2013-09-01,0.833,79.0
2013-08-31,0.353,80.294
2013-08-30,0.5,81.5
2013-08-29,0.778,80.167
2013-08-28,0.4,81.8
2013-08-27,0.41,81.308
2013-08-26,0.5,80.0
2013-08-25,-0.8,76.8
2013-08-24,-0.119,80.286
2013-08-23,0.407,82.661
2013-08-22,0.515,83.618
2013-08-21,-0.039,82.412
2013-08-20,0.042,83.5
2013-08-19,0.333,80.0
2013-08-17,-1.0,77.5
2013-08-16,0.2,80.0
2013-08-15,-0.117,78.915
2013-08-14,-0.312,78.538
2013-08-13,0.432,79.273
2013-08-12,0.417,78.833
2013-08-11,-0.101,78.107
2013-08-10,-0.013,77.64
2013-08-09,0.1,76.967
2013-08-08,0.2,77.6
2013-08-07,0.375,79.188
2013-08-06,0.167,71.667
2013-08-05,0.084,75.5
2013-08-03,0.216,79.118
2013-08-02,-0.138,81.438
2013-08-01,0.269,80.923
2013-07-31,0.087,79.391
2013-07-30,0.417,81.917
2013-07-29,-0.5,78.0
2013-07-28,0.0,81.0
2013-07-27,0.412,84.118
2013-07-26,0.233,84.567
2013-07-25,0.382,82.026
2013-07-24,0.352,83.222
2013-07-23,0.122,79.756
2013-07-22,-0.333,79.556
2013-07-21,0.0,82.25
2013-07-20,0.549,83.059
2013-07-19,0.802,83.333
2013-07-18,0.857,84.357
2013-07-17,1.0,82.75
2013-07-16,0.857,83.286
2013-07-15,0.0,79.0
2013-07-13,0.0,83.0
2013-07-12,0.167,83.5
2013-07-11,-0.5,79.5
2013-07-10,-0.667,81.4
2013-07-09,0.25,79.85
2013-07-08,0.5,83.0
2013-07-07,0.0,78.0
2013-07-06,0.167,81.5
2013-07-05,0.0,83.0
2013-07-04,0.5,80.0
2013-07-03,0.633,78.9
2013-07-02,0.143,81.857
2013-07-01,-0.25,70.5
2013-06-30,0.444,77.333
2013-06-29,0.0,80.615
2013-06-28,0.007,81.117
2013-06-27,0.042,81.324
2013-06-26,0.167,80.737
2013-06-25,-0.375,75.75
2013-06-24,0.0,75.0
2013-06-23,-0.143,75.857
2013-06-22,0.313,78.5
2013-06-21,0.013,79.353
2013-06-20,0.163,80.0
2013-06-19,0.091,80.341
2013-06-18,0.5,78.375
2013-06-17,0.667,77.667
2013-06-16,-0.167,78.167
2013-06-15,0.273,80.091
2013-06-14,0.559,82.176
2013-06-13,0.283,81.87
2013-06-12,-0.071,80.095
2013-06-11,0.4,87.0
2013-06-10,1.0,88.0
2013-06-09,0.5,79.75
2013-06-08,0.583,84.042
2013-06-07,0.571,81.152
2013-06-06,0.0,75.375
2013-06-05,0.023,79.523
2013-06-04,0.5,83.0
2013-06-03,0.2,83.0
2013-06-02,0.5,83.0
2013-06-01,0.25,80.708
2013-05-31,0.31,80.885
2013-05-30,0.455,79.636
2013-05-29,0.0,71.5
2013-05-28,0.2,80.0
2013-05-27,0.0,79.429
2013-05-26,-0.5,73.0
2013-05-25,0.293,80.017
2013-05-24,0.295,79.857
2013-05-23,0.704,77.222
2013-05-22,0.68,79.0
2013-05-21,0.143,79.0
2013-05-20,0.333,77.0
2013-05-19,-0.167,78.0
2013-05-18,0.0,81.0
2013-05-17,0.125,75.375
2013-05-16,0.103,79.0
2013-05-15,0.435,81.5
2013-05-14,0.133,83.4
2013-05-13,0.5,85.0
2013-05-12,0.5,77.75
2013-05-11,0.251,78.613
2013-05-10,0.238,74.467
2013-05-09,0.0,78.7
2013-05-08,0.364,79.182
2013-05-07,-0.2,82.6
2013-05-06,0.833,77.167
2013-05-05,1.0,79.0
2013-05-04,0.688,80.25
2013-05-03,-0.25,80.75
2013-05-02,0.333,79.542
2013-05-01,0.333,75.444
2013-04-30,0.0,73.5
2013-04-29,0.0,75.5
2013-04-28,0.5,79.5
2013-04-27,0.0,80.0
2013-04-26,-0.143,81.714
2013-04-25,0.0,78.8
2013-04-24,0.286,78.786
2013-04-23,0.333,79.667
2013-04-22,0.0,79.0
2013-04-21,0.5,72.5
2013-04-20,0.5,78.0
2013-04-19,0.286,81.714
2013-04-18,0.091,83.273
2013-04-17,0.133,78.333
2013-04-16,0.176,80.647
2013-04-15,0.333,76.333
2013-04-14,0.059,77.118
2013-04-13,0.023,81.545
2013-04-12,0.098,81.683
2013-04-11,0.5,80.0
2013-04-10,0.889,79.111
2013-04-08,0.0,77.0
2013-04-07,-0.125,79.0
2013-04-06,0.359,83.0
2013-04-05,0.3,85.7
2013-04-04,0.053,79.316
2013-04-03,0.233,82.067
2013-04-02,0.01,80.531
2013-03-31,0.0,68.0
2013-03-30,0.2,81.6
2013-03-29,0.0,79.571
2013-03-28,0.615,80.846
2013-03-27,0.647,80.118
2013-03-26,0.7,79.0
2013-03-25,0.444,79.667
2013-03-24,0.667,78.5
2013-03-23,-0.207,80.345
2013-03-22,-0.177,79.903
2013-03-21,0.041,81.163
2013-03-20,0.017,81.53
2013-03-19,0.333,78.667
2013-03-18,1.0,79.0
2013-03-17,0.167,78.625
2013-03-16,0.021,78.063
2013-03-15,0.286,82.857
2013-03-14,0.167,78.0
2013-03-13,0.556,78.556
2013-03-12,0.6,81.1
2013-03-11,0.667,85.444
2013-03-10,0.4,79.6
2013-03-09,0.677,79.125
2013-03-08,0.652,79.522
2013-03-07,0.222,79.278
2013-03-06,0.204,79.5
2013-03-05,0.667,78.833
2013-03-04,-0.167,69.5
2013-03-03,0.0,73.0
2013-03-02,0.5,82.333
2013-03-01,-0.524,81.0
2013-02-28,-0.059,79.059
2013-02-27,0.333,80.067
2013-02-26,0.068,80.682
2013-02-25,0.0,78.357
2013-02-24,0.4,78.867
2013-02-23,0.637,79.176
2013-02-22,0.441,79.794
2013-02-21,0.433,81.019
2013-02-20,0.503,81.585
2013-02-19,0.429,76.286
2013-02-18,-0.143,76.143
2013-02-17,0.7,77.9
2013-02-16,0.129,76.371
2013-02-15,-0.055,76.596
2013-02-14,0.236,77.521
2013-02-13,0.182,81.5
2013-02-12,0.231,80.615
2013-02-11,-1.0,80.5
2013-02-10,0.0,80.5
2013-02-09,0.231,78.615
2013-02-08,0.25,78.25
2013-02-07,-0.371,79.0
2013-02-06,-0.015,78.824
2013-02-05,0.222,79.778
2013-02-04,0.0,74.667
2013-02-03,-0.143,81.571
2013-02-02,-0.045,80.0
2013-02-01,-0.033,80.2
2013-01-31,0.154,81.769
2013-01-30,0.042,78.375
2013-01-29,-0.167,79.167
2013-01-28,1.0,68.0
2013-01-27,0.0,83.0
2013-01-26,0.0,80.5
2013-01-25,0.714,75.571
2013-01-24,-0.333,73.0
2013-01-23,0.0,75.5
2013-01-22,0.0,75.556
2013-01-21,0.0,78.667
2013-01-20,-0.5,80.0
2013-01-19,0.167,79.833
2013-01-18,-0.667,79.788
2013-01-17,-0.483,77.787
2013-01-16,0.25,81.417
2013-01-15,-0.167,76.333
2013-01-14,0.0,78.571
2013-01-13,0.378,78.6
2013-01-12,-0.098,79.61
2013-01-11,-0.059,81.588
2013-01-10,0.167,81.2
2013-01-09,0.167,80.925
2013-01-08,0.218,81.423
2013-01-07,0.267,78.429
2013-01-06,-0.125,79.5
2013-01-05,0.111,80.389
2013-01-04,-0.5,81.5
2013-01-03,0.0,86.667
2013-01-02,0.0,77.0
2013-01-01,0.0,77.0
2012-12-31,0.0,79.0
2012-12-30,-0.333,82.0
2012-12-29,-0.074,82.111
2012-12-28,-0.524,82.571
2012-12-27,0.6,79.2
2012-12-26,0.0,76.5
2012-12-25,0.5,81.0
2012-12-24,0.0,76.0
2012-12-23,0.75,81.25
2012-12-22,0.091,79.455
2012-12-21,0.182,78.455
2012-12-20,0.014,80.087
2012-12-19,-0.421,78.873
2012-12-18,0.042,78.875
2012-12-17,0.286,78.0
2012-12-16,0.375,79.625
2012-12-15,0.111,78.381
2012-12-14,-0.143,77.714
2012-12-13,0.696,79.826
2012-12-12,0.667,79.667
2012-12-11,0.286,83.286
2012-12-10,0.0,76.5
2012-12-09,0.2,70.6
2012-12-08,0.083,79.667
2012-12-07,0.444,78.889
2012-12-06,-0.333,80.238
2012-12-05,0.0,80.8
2012-12-04,-0.5,80.5
2012-12-03,0.167,78.0
2012-12-02,0.0,83.0
2012-12-01,0.333,78.7
2012-11-30,0.167,79.833
2012-11-29,0.167,81.0
2012-11-28,0.636,81.409
2012-11-27,0.391,80.522
2012-11-26,0.333,79.667
2012-11-25,-0.5,64.0
2012-11-24,-0.5,77.458
2012-11-23,0.5,72.0
2012-11-22,0.75,79.75
2012-11-21,0.25,82.0
2012-11-20,0.0,80.0
2012-11-18,-0.2,75.8
2012-11-17,0.455,81.364
2012-11-16,0.222,81.167
2012-11-15,0.6,78.5
2012-11-14,0.713,82.9
2012-11-13,0.436,79.19
2012-11-12,0.292,78.875
2012-11-11,0.323,77.935
2012-11-10,0.146,78.221
2012-11-09,0.49,77.816
2012-11-08,0.344,79.4
2012-11-07,0.524,79.19
2012-11-06,0.4,80.4
2012-11-04,1.0,73.0
2012-11-03,-0.2,70.0
2012-11-02,-1.0,77.0
2012-11-01,0.0,79.0
2012-10-31,1.0,83.0
2012-10-30,0.227,80.045
2012-10-28,1.0,77.0
2012-10-27,0.0,73.0
2012-10-26,0.3,88.4
2012-10-25,0.333,80.333
2012-10-24,0.333,78.0
2012-10-23,-0.333,80.167
2012-10-22,0.0,84.0
2012-10-21,-0.333,73.0
2012-10-20,0.143,77.929
2012-10-19,0.077,82.615
2012-10-18,0.5,82.2
2012-10-17,0.0,78.25
2012-10-16,0.833,82.0
2012-10-14,-0.375,77.75
2012-10-13,-0.667,76.833
2012-10-12,0.2,83.1
2012-10-11,0.421,80.579
2012-10-10,0.179,81.75
2012-10-09,-0.333,73.667
2012-10-07,-1.0,69.0
2012-10-06,0.667,80.0
2012-10-05,0.5,78.0
2012-10-04,0.143,79.143
2012-10-03,0.521,79.688
2012-10-02,0.0,78.0
2012-10-01,-0.5,83.0
2012-09-29,0.0,78.667
2012-09-28,-0.2,81.2
2012-09-27,-0.214,81.357
2012-09-26,0.143,83.0
2012-09-25,0.03,77.727
2012-09-24,0.0,79.0
2012-09-23,-0.2,78.0
2012-09-22,0.4,77.2
2012-09-21,0.4,80.8
2012-09-20,0.129,76.613
2012-09-19,0.024,76.04
2012-09-18,0.185,75.778
2012-09-17,0.0,68.0
2012-09-16,0.0,75.923
2012-09-15,0.131,80.594
2012-09-14,0.214,79.952
2012-09-13,0.0,71.667
2012-09-12,0.313,79.375
2012-09-11,0.2,79.1
2012-09-10,0.333,81.333
2012-09-09,0.462,78.923
2012-09-08,0.185,80.722
2012-09-07,0.125,79.0
2012-09-06,-0.15,81.15
2012-09-05,-0.583,79.417
2012-09-04,0.25,79.25
2012-09-03,-0.5,74.5
2012-09-02,1.0,79.667
2012-09-01,-0.25,73.25
2012-08-31,0.5,73.5
2012-08-30,0.3,81.9
2012-08-29,-0.5,74.0
2012-08-28,0.0,81.25
2012-08-27,-1.0,78.0
2012-08-26,1.0,78.0
