Date,Article Sentiment,Impact Score
2014-09-11,0.131,70.618
2014-09-10,0.195,70.566
2014-09-09,0.19,71.719
2014-09-08,0.233,72.026
2014-09-07,0.031,72.729
2014-09-06,-0.167,72.498
2014-09-05,-0.302,72.533
2014-09-04,-0.44,73.097
2014-09-03,-0.444,73.143
2014-09-02,-0.156,72.191
2014-09-01,0.158,70.653
2014-08-31,0.048,70.557
2014-08-30,-0.007,70.486
2014-08-29,-0.358,70.517
2014-08-28,-0.292,70.738
2014-08-27,-0.233,71.261
2014-08-26,-0.109,71.804
2014-08-25,-0.159,72.043
2014-08-24,-0.051,71.379
2014-08-23,-0.177,71.676
2014-08-22,0.061,71.427
2014-08-21,0.077,71.368
2014-08-20,-0.029,71.747
2014-08-19,-0.098,71.375
2014-08-18,0.257,70.882
2014-08-17,-0.106,71.066
2014-08-16,-0.1,70.776
2014-08-15,-0.13,72.281
2014-08-14,-0.207,70.928
2014-08-13,0.028,71.032
2014-08-12,-0.177,70.742
2014-08-11,-0.16,70.518
2014-08-10,-0.216,70.861
2014-08-09,-0.337,70.938
2014-08-08,-0.132,70.391
2014-08-07,-0.215,70.732
2014-08-06,0.192,71.26
2014-08-05,0.153,71.005
2014-08-04,0.11,71.292
2014-08-03,0.387,71.111
2014-08-02,0.196,70.935
2014-08-01,0.001,70.617
2014-07-31,-0.022,71.241
2014-07-30,0.055,70.758
2014-07-29,-0.01,70.078
2014-07-28,0.19,71.634
2014-07-27,0.252,70.385
2014-07-26,-0.224,70.642
2014-07-25,-0.078,71.436
2014-07-24,0.003,72.812
2014-07-23,0.078,72.409
2014-07-22,0.06,71.797
2014-07-21,-0.049,70.951
2014-07-20,-0.065,72.467
2014-07-19,-0.052,71.829
2014-07-18,0.096,70.871
2014-07-17,0.065,70.811
2014-07-16,0.053,70.749
2014-07-15,-0.195,71.188
2014-07-14,-0.382,71.425
2014-07-13,-0.205,71.233
2014-07-12,0.121,70.857
2014-07-11,0.167,71.325
2014-07-10,0.027,70.263
2014-07-09,0.161,70.773
