Date,Article Sentiment,Impact Score
2014-10-10,-0.598,84.333
2014-10-09,0.056,76.125
2014-10-08,-0.667,86.667
2014-10-07,-0.25,76.0
2014-10-06,0.0,77.375
2014-10-05,0.143,73.0
2014-10-04,0.267,73.56
2014-10-03,0.252,74.053
2014-10-02,-0.011,77.011
2014-10-01,0.019,77.592
2014-09-30,-0.249,76.385
2014-09-29,0.034,79.75
2014-09-28,0.0,77.364
2014-09-27,0.043,77.766
2014-09-26,-0.124,78.048
2014-09-25,-0.024,77.493
2014-09-24,-0.061,74.387
2014-09-23,-0.31,78.071
2014-09-22,0.639,76.917
2014-09-21,0.408,78.176
2014-09-20,0.353,77.594
2014-09-19,-0.175,77.466
2014-09-18,-0.041,76.332
2014-09-17,0.026,76.971
2014-09-16,0.391,75.65
2014-09-15,-0.223,74.916
2014-09-14,-0.358,76.185
2014-09-13,0.045,75.657
2014-09-12,-0.076,75.836
2014-09-11,0.013,76.64
2014-09-10,-0.187,75.939
2014-09-09,-0.317,75.324
2014-09-08,0.054,75.636
2014-09-07,0.267,78.073
2014-09-06,0.158,74.948
2014-09-05,0.013,74.08
2014-09-04,0.164,74.177
2014-09-03,-0.085,76.131
2014-09-02,0.001,75.735
2014-09-01,0.078,74.583
2014-08-31,-0.047,74.163
2014-08-30,-0.15,74.776
2014-08-29,-0.391,77.449
2014-08-28,-0.385,78.344
2014-08-27,0.024,77.019
2014-08-26,0.066,75.869
2014-08-25,0.132,74.208
2014-08-24,0.062,74.915
2014-08-23,0.208,74.34
2014-08-22,-0.113,73.767
2014-08-21,0.038,74.095
2014-08-20,0.115,74.364
2014-08-19,0.078,75.073
2014-08-18,-0.101,75.444
2014-08-17,-0.009,76.835
2014-08-16,0.068,77.693
2014-08-15,0.364,76.763
2014-08-14,-0.122,74.293
2014-08-13,-0.253,73.852
2014-08-12,-0.08,75.304
2014-08-11,-0.117,74.245
2014-08-10,-0.189,75.091
2014-08-09,0.072,78.778
2014-08-08,0.018,78.181
2014-08-07,0.102,76.545
2014-08-06,0.02,75.5
2014-08-05,-0.028,76.667
2014-08-04,-0.051,73.808
2014-08-03,0.03,74.964
2014-08-02,0.028,75.833
2014-08-01,0.565,73.371
2014-07-31,0.498,73.663
2014-07-30,0.181,74.364
2014-07-29,-0.084,74.411
2014-07-28,-0.262,74.222
2014-07-27,-0.361,73.519
2014-07-26,-0.099,76.915
2014-07-25,-0.149,76.458
2014-07-24,0.16,78.968
2014-07-23,0.248,80.441
2014-07-22,0.124,80.109
2014-07-21,-0.233,74.475
2014-07-20,-0.536,76.329
2014-07-19,-0.204,77.195
2014-07-18,0.129,75.529
2014-07-17,-0.062,74.81
2014-07-16,-0.172,75.096
2014-07-15,-0.334,75.183
2014-07-14,-0.103,73.038
2014-07-13,-0.253,74.483
2014-07-12,-0.323,74.839
2014-07-11,-0.08,74.435
2014-07-10,0.118,74.652
2014-07-09,0.218,75.14
2014-07-08,-0.012,74.856
2014-07-07,-0.045,74.242
2014-07-06,-0.034,74.724
2014-07-05,-0.025,74.038
2014-07-04,0.275,75.946
2014-07-03,0.199,76.171
2014-07-02,0.113,76.574
2014-07-01,-0.127,74.582
2014-06-30,0.047,74.08
2014-06-29,0.044,74.46
2014-06-28,0.19,74.479
2014-06-27,-0.047,75.765
2014-06-26,-0.084,74.023
2014-06-25,0.08,74.704
2014-06-24,-0.061,75.603
2014-06-23,0.041,74.326
2014-06-22,0.173,75.596
2014-06-21,0.265,76.094
2014-06-20,0.188,73.937
2014-06-19,0.0,74.904
2014-06-18,-0.207,74.337
