Date,Article Sentiment,Impact Score
2013-10-09,0.0,87.0
2013-10-08,1.0,85.0
2013-10-05,-0.333,78.667
2013-10-03,0.0,82.0
2013-10-02,0.6,88.2
2013-09-30,0.0,85.0
2013-09-29,0.0,82.0
2013-09-28,0.0,87.0
2013-09-24,0.6,85.0
2013-09-22,0.0,80.0
2013-09-21,0.333,81.667
2013-09-20,-0.083,84.0
2013-09-19,0.0,88.0
2013-09-17,1.0,86.8
2013-09-15,0.0,88.0
2013-09-14,0.333,84.333
2013-09-13,0.9,84.4
2013-09-10,0.0,79.667
2013-09-09,0.0,87.0
2013-09-05,1.0,90.5
2013-09-04,1.0,88.0
2013-09-01,-1.0,93.0
2013-08-30,0.5,71.0
2013-08-29,1.0,82.0
2013-08-28,1.0,75.0
2013-08-27,-1.0,100.0
2013-08-25,0.0,80.0
2013-08-22,1.0,87.0
2013-08-21,-0.667,85.5
2013-08-20,-0.25,89.5
2013-08-19,-1.0,50.0
2013-08-18,1.0,85.0
2013-08-16,0.0,93.0
2013-08-15,0.067,83.8
2013-08-14,0.0,85.0
2013-08-13,0.333,83.667
2013-08-11,0.524,74.8
2013-08-10,0.417,83.143
2013-08-09,0.286,83.119
2013-08-08,0.2,81.8
2013-08-07,0.2,79.8
2013-08-06,0.0,85.0
2013-08-04,1.0,72.0
2013-08-02,-1.0,80.0
2013-08-01,0.0,77.5
2013-07-31,0.333,81.0
2013-07-27,0.333,81.667
2013-07-26,0.0,87.0
2013-07-25,0.0,83.0
2013-07-24,1.0,82.0
2013-07-21,1.0,77.0
2013-07-19,0.0,77.0
2013-07-18,0.0,77.0
2013-07-17,-1.0,89.0
2013-07-14,0.0,93.0
2013-07-13,0.25,91.0
2013-07-12,0.333,87.333
2013-07-10,1.0,85.0
2013-07-09,0.333,83.833
2013-07-04,1.0,87.0
2013-06-26,0.5,86.0
2013-06-25,0.0,78.333
2013-06-21,1.0,82.0
2013-06-19,0.0,87.0
2013-06-14,1.0,87.0
2013-06-13,1.0,87.0
2013-06-12,0.0,87.0
2013-06-10,-1.0,71.0
2013-06-09,-1.0,77.0
2013-06-07,0.0,94.0
2013-06-06,0.0,98.0
2013-06-05,0.143,94.0
2013-06-04,0.5,89.5
2013-06-01,0.2,86.2
2013-05-31,0.0,87.0
2013-05-30,0.125,90.5
2013-05-24,0.0,83.0
2013-05-23,0.25,83.5
2013-05-22,0.333,84.667
2013-05-21,1.0,81.0
2013-05-16,-0.5,84.5
2013-05-15,0.0,89.0
2013-05-13,1.0,85.0
2013-05-11,0.098,82.902
